match_id,blue_Win,blue_Wards,blue_Yellow_Wards,blue_Sight_Wards,blue_Blue_Wards,blue_Control_Wards,blue_Wards_Destroyed,blue_First_Blood,blue_Kills,blue_Aces,blue_Assists,blue_Void_Grubs,blue_Dragons,blue_Cloud_Drake,blue_Infernal_Drake,blue_Mountain_Drake,blue_Ocean_Drake,blue_Chemtech_Drake,blue_Hextech_Drake,blue_Heralds,blue_Towers_Destroyed,blue_Top_Towers_Destroyed,blue_Mid_Towers_Destroyed,blue_Bot_Towers_Destroyed,blue_Turret_Plates,blue_Inhibitors,blue_Top_Inhibitor,blue_Mid_Inhibitor,blue_Bot_Inhibitor,blue_Top_Plates,blue_Mid_Plates,blue_Bot_Plates,blue_Total_Gold,blue_Total_Level,blue_Avg_Level,blue_Total_XP,blue_Total_CS,blue_Total_Jungle_Monsters,blue_Gold_Diff,blue_XP_Diff,blue_Magic_Dmg,blue_Physical_Dmg,blue_True_Dmg,blue_Total_Dmg,red_Win,red_Wards,red_Yellow_Wards,red_Sight_Wards,red_Blue_Wards,red_Control_Wards,red_Wards_Destroyed,red_First_Blood,red_Kills,red_Aces,red_Assists,red_Void_Grubs,red_Dragons,red_Cloud_Drake,red_Infernal_Drake,red_Mountain_Drake,red_Ocean_Drake,red_Chemtech_Drake,red_Hextech_Drake,red_Heralds,red_Towers_Destroyed,red_Top_Towers_Destroyed,red_Mid_Towers_Destroyed,red_Bot_Towers_Destroyed,red_Turret_Plates,red_Inhibitors,red_Top_Inhibitor,red_Mid_Inhibitor,red_Bot_Inhibitor,red_Top_Plates,red_Mid_Plates,red_Bot_Plates,red_Total_Gold,red_Total_Level,red_Avg_Level,red_Total_XP,red_Total_CS,red_Total_Jungle_Monsters,red_Gold_Diff,red_XP_Diff,red_Magic_Dmg,red_Physical_Dmg,red_True_Dmg,red_Total_Dmg
NA1_4959762048,1.0,27.0,13.0,5.0,2.0,2.0,7.0,1.0,25.0,0.0,30.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,35360.0,48.0,9.6,31824.0,388.0,102.0,15961.0,9681.0,15739.0,28577.0,2413.0,46730.0,0.0,132.0,10.0,7.0,0.0,3.0,6.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19399.0,39.0,7.8,22143.0,274.0,65.0,-15961.0,-9681.0,12834.0,7783.0,2052.0,22672.0
NA1_4959743713,1.0,31.0,16.0,9.0,2.0,4.0,6.0,0.0,13.0,0.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,28485.0,48.0,9.6,30868.0,378.0,84.0,4565.0,1996.0,17656.0,11468.0,2192.0,31319.0,0.0,26.0,12.0,5.0,0.0,4.0,10.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,23920.0,47.0,9.4,28872.0,375.0,88.0,-4565.0,-1996.0,2029.0,14694.0,1741.0,18467.0
NA1_4959728429,0.0,22.0,19.0,1.0,0.0,2.0,4.0,1.0,15.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,28737.0,43.0,8.6,26168.0,303.0,84.0,-171.0,-2363.0,15514.0,19231.0,1603.0,36350.0,1.0,16.0,8.0,3.0,0.0,5.0,6.0,0.0,19.0,0.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,28908.0,45.0,9.0,28531.0,293.0,87.0,171.0,2363.0,20828.0,20869.0,558.0,42258.0
NA1_4959467254,1.0,27.0,11.0,10.0,0.0,6.0,5.0,1.0,8.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26599.0,47.0,9.4,30252.0,404.0,92.0,4814.0,3102.0,10223.0,19821.0,316.0,30362.0,0.0,27.0,17.0,6.0,0.0,4.0,6.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,21785.0,44.0,8.8,27150.0,334.0,64.0,-4814.0,-3102.0,17968.0,7159.0,1068.0,26198.0
NA1_4959166179,1.0,27.0,15.0,8.0,0.0,4.0,5.0,1.0,10.0,0.0,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,26811.0,46.0,9.2,29677.0,387.0,76.0,2773.0,1169.0,15124.0,14836.0,748.0,30712.0,0.0,24.0,18.0,4.0,0.0,2.0,8.0,0.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24038.0,45.0,9.0,28508.0,340.0,82.0,-2773.0,-1169.0,16753.0,9932.0,1812.0,28501.0
NA1_4959141030,0.0,134.0,12.0,3.0,0.0,4.0,3.0,0.0,10.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,24672.0,44.0,8.8,27349.0,308.0,84.0,-3142.0,-2390.0,13592.0,16979.0,1763.0,32339.0,1.0,17.0,10.0,4.0,0.0,2.0,4.0,1.0,11.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,27814.0,46.0,9.2,29739.0,348.0,96.0,3142.0,2390.0,10384.0,21149.0,2678.0,34215.0
NA1_4959115228,1.0,28.0,12.0,8.0,1.0,3.0,4.0,0.0,16.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,29332.0,46.0,9.2,29803.0,345.0,73.0,-2290.0,-504.0,18654.0,11283.0,801.0,30742.0,0.0,24.0,16.0,5.0,0.0,3.0,11.0,1.0,20.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,31622.0,46.0,9.2,30307.0,367.0,104.0,2290.0,504.0,13720.0,20168.0,734.0,34624.0
NA1_4959088543,1.0,41.0,13.0,7.0,0.0,2.0,9.0,1.0,10.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25307.0,47.0,9.4,30688.0,346.0,110.0,2716.0,2977.0,13833.0,17777.0,146.0,31757.0,0.0,19.0,11.0,6.0,0.0,2.0,8.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22591.0,45.0,9.0,27711.0,357.0,78.0,-2716.0,-2977.0,9678.0,12821.0,1485.0,23988.0
NA1_4959066021,0.0,28.0,16.0,6.0,0.0,6.0,7.0,1.0,13.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27695.0,46.0,9.2,29024.0,373.0,88.0,4391.0,4965.0,10440.0,16786.0,576.0,27805.0,1.0,31.0,22.0,6.0,0.0,3.0,11.0,0.0,6.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23304.0,41.0,8.2,24059.0,293.0,74.0,-4391.0,-4965.0,8138.0,12370.0,1513.0,22023.0
NA1_4959027884,1.0,26.0,16.0,6.0,0.0,4.0,12.0,0.0,16.0,0.0,18.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28344.0,46.0,9.2,31000.0,349.0,78.0,1700.0,1492.0,12256.0,17824.0,764.0,30847.0,0.0,39.0,22.0,12.0,0.0,5.0,6.0,1.0,12.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26644.0,45.0,9.0,29508.0,358.0,60.0,-1700.0,-1492.0,7444.0,20844.0,3094.0,31386.0
NA1_4958810392,0.0,27.0,15.0,5.0,0.0,7.0,7.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,27117.0,46.0,9.2,27512.0,364.0,68.0,-4238.0,-3963.0,10303.0,20401.0,1565.0,32271.0,1.0,37.0,20.0,7.0,0.0,5.0,8.0,1.0,22.0,0.0,22.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31355.0,48.0,9.6,31475.0,313.0,111.0,4238.0,3963.0,27865.0,11643.0,1170.0,40680.0
NA1_4958796137,0.0,58.0,13.0,7.0,0.0,1.0,3.0,0.0,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24203.0,47.0,9.4,30193.0,378.0,80.0,-594.0,533.0,15129.0,19582.0,622.0,35336.0,1.0,60.0,18.0,7.0,0.0,1.0,3.0,1.0,9.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,24797.0,45.0,9.0,29660.0,312.0,68.0,594.0,-533.0,17323.0,20073.0,692.0,38091.0
NA1_4958779345,0.0,21.0,17.0,3.0,0.0,1.0,2.0,0.0,22.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30575.0,44.0,8.8,27276.0,294.0,63.0,2188.0,1170.0,16710.0,23073.0,887.0,40674.0,1.0,20.0,15.0,1.0,0.0,4.0,4.0,1.0,20.0,0.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,28387.0,43.0,8.6,26106.0,275.0,62.0,-2188.0,-1170.0,14115.0,24499.0,1072.0,39690.0
NA1_4958761359,0.0,23.0,12.0,6.0,0.0,3.0,1.0,1.0,12.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,26561.0,46.0,9.2,28092.0,321.0,70.0,-2886.0,-2311.0,10953.0,25035.0,1835.0,37827.0,1.0,38.0,15.0,7.0,0.0,4.0,5.0,0.0,17.0,0.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29447.0,47.0,9.4,30403.0,330.0,92.0,2886.0,2311.0,14893.0,25069.0,435.0,40400.0
NA1_4958745868,0.0,25.0,17.0,6.0,0.0,2.0,3.0,0.0,10.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,27023.0,47.0,9.4,30173.0,331.0,91.0,-1485.0,-1485.0,13787.0,21670.0,596.0,36058.0,1.0,21.0,10.0,3.0,1.0,7.0,3.0,1.0,15.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28508.0,47.0,9.4,31658.0,322.0,91.0,1485.0,1485.0,8486.0,22933.0,1068.0,32490.0
NA1_4958722030,0.0,246.0,17.0,5.0,0.0,5.0,4.0,1.0,9.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,25353.0,46.0,9.2,29194.0,365.0,88.0,-2614.0,-1400.0,12233.0,12130.0,197.0,24562.0,1.0,27.0,18.0,5.0,0.0,4.0,6.0,0.0,12.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,27967.0,48.0,9.6,30594.0,343.0,90.0,2614.0,1400.0,12376.0,14819.0,3506.0,30707.0
NA1_4958684693,0.0,73.0,12.0,9.0,0.0,3.0,9.0,1.0,16.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,26870.0,44.0,8.8,27941.0,273.0,62.0,-5469.0,-3665.0,9998.0,20015.0,2846.0,32860.0,1.0,32.0,15.0,8.0,1.0,5.0,22.0,0.0,19.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,32339.0,48.0,9.6,31606.0,354.0,91.0,5469.0,3665.0,17065.0,17577.0,3349.0,37993.0
NA1_4958656574,1.0,217.0,12.0,4.0,1.0,3.0,5.0,0.0,11.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26592.0,47.0,9.4,29231.0,367.0,82.0,1467.0,10.0,8813.0,16998.0,802.0,26615.0,0.0,17.0,11.0,3.0,0.0,3.0,2.0,1.0,9.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25125.0,46.0,9.2,29221.0,353.0,77.0,-1467.0,-10.0,13151.0,13055.0,2096.0,28306.0
NA1_4958581657,0.0,29.0,20.0,8.0,0.0,1.0,4.0,1.0,10.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,23732.0,43.0,8.6,26017.0,281.0,76.0,-3515.0,-3287.0,15072.0,11099.0,1004.0,27178.0,1.0,23.0,16.0,4.0,0.0,3.0,4.0,0.0,12.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,27247.0,46.0,9.2,29304.0,376.0,98.0,3515.0,3287.0,13600.0,19828.0,2306.0,35739.0
NA1_4958531280,1.0,28.0,8.0,8.0,0.0,5.0,5.0,1.0,9.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,25069.0,46.0,9.2,28468.0,345.0,90.0,-1848.0,-3490.0,8902.0,18626.0,1342.0,28874.0,0.0,29.0,17.0,4.0,0.0,8.0,10.0,0.0,13.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26917.0,48.0,9.6,31958.0,361.0,89.0,1848.0,3490.0,20925.0,8243.0,1126.0,30298.0
NA1_4958495156,1.0,32.0,14.0,6.0,1.0,9.0,9.0,1.0,13.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,30170.0,49.0,9.8,31783.0,387.0,99.0,5195.0,3108.0,8172.0,20165.0,1462.0,29802.0,0.0,31.0,18.0,7.0,0.0,2.0,10.0,0.0,8.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24975.0,46.0,9.2,28675.0,350.0,74.0,-5195.0,-3108.0,4884.0,15397.0,1396.0,21679.0
NA1_4958454479,1.0,26.0,12.0,8.0,0.0,5.0,4.0,1.0,21.0,0.0,15.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,29965.0,46.0,9.2,28970.0,329.0,84.0,999.0,-690.0,12897.0,19116.0,1789.0,33806.0,0.0,47.0,14.0,5.0,0.0,1.0,4.0,0.0,20.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,28966.0,46.0,9.2,29660.0,345.0,68.0,-999.0,690.0,15368.0,23788.0,1613.0,40771.0
NA1_4958420598,0.0,26.0,19.0,4.0,0.0,3.0,7.0,0.0,15.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,28865.0,45.0,9.0,27606.0,309.0,86.0,-1445.0,-2210.0,16084.0,21700.0,1753.0,39540.0,1.0,31.0,15.0,8.0,0.0,6.0,10.0,1.0,19.0,0.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,30310.0,47.0,9.4,29816.0,313.0,85.0,1445.0,2210.0,13031.0,23136.0,974.0,37144.0
NA1_4958382189,1.0,23.0,15.0,5.0,0.0,3.0,7.0,1.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23960.0,45.0,9.0,28585.0,330.0,86.0,-411.0,1511.0,13045.0,9443.0,548.0,23039.0,0.0,28.0,18.0,6.0,0.0,4.0,8.0,0.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,24371.0,43.0,8.6,27074.0,330.0,93.0,411.0,-1511.0,15729.0,13129.0,271.0,29131.0
NA1_4958353882,0.0,27.0,14.0,1.0,0.0,2.0,4.0,0.0,7.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25283.0,47.0,9.4,29481.0,339.0,83.0,-200.0,1507.0,8508.0,14333.0,1235.0,24081.0,1.0,184.0,16.0,4.0,0.0,2.0,4.0,1.0,11.0,0.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,25483.0,44.0,8.8,27974.0,322.0,83.0,200.0,-1507.0,16850.0,12403.0,478.0,29736.0
NA1_4958325787,0.0,23.0,18.0,4.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22790.0,47.0,9.4,29164.0,373.0,104.0,-2247.0,-599.0,5151.0,10216.0,1619.0,16990.0,1.0,31.0,18.0,5.0,0.0,6.0,3.0,1.0,4.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25037.0,46.0,9.2,29763.0,391.0,91.0,2247.0,599.0,8231.0,9927.0,779.0,18939.0
NA1_4958114537,0.0,25.0,15.0,6.0,0.0,3.0,3.0,0.0,15.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,28198.0,45.0,9.0,28510.0,321.0,83.0,-854.0,-1489.0,6116.0,20425.0,498.0,27041.0,1.0,217.0,14.0,7.0,0.0,5.0,6.0,1.0,17.0,0.0,17.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,29052.0,45.0,9.0,29999.0,351.0,88.0,854.0,1489.0,17643.0,13986.0,3061.0,34692.0
NA1_4957859945,0.0,27.0,15.0,6.0,0.0,1.0,5.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24815.0,46.0,9.2,28332.0,294.0,80.0,-6079.0,-4021.0,10069.0,15431.0,535.0,26039.0,1.0,27.0,16.0,8.0,1.0,2.0,12.0,0.0,19.0,0.0,14.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,30894.0,48.0,9.6,32353.0,378.0,88.0,6079.0,4021.0,17488.0,16129.0,2622.0,36242.0
NA1_4957836568,1.0,122.0,12.0,5.0,0.0,3.0,7.0,1.0,12.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,27608.0,47.0,9.4,30381.0,358.0,80.0,2582.0,933.0,11010.0,21483.0,3358.0,35856.0,0.0,29.0,14.0,10.0,0.0,3.0,3.0,0.0,11.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25026.0,45.0,9.0,29448.0,296.0,100.0,-2582.0,-933.0,12969.0,11347.0,692.0,25010.0
NA1_4957813894,0.0,38.0,13.0,7.0,0.0,5.0,10.0,0.0,10.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,25611.0,46.0,9.2,29090.0,332.0,72.0,-1251.0,-1830.0,15777.0,10130.0,2776.0,28685.0,1.0,27.0,14.0,6.0,1.0,6.0,10.0,1.0,12.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,26862.0,48.0,9.6,30920.0,374.0,88.0,1251.0,1830.0,9957.0,18149.0,1264.0,29373.0
NA1_4957785988,0.0,28.0,17.0,8.0,0.0,3.0,7.0,1.0,7.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23128.0,41.0,8.2,25550.0,286.0,68.0,-5866.0,-3165.0,14560.0,12886.0,885.0,28332.0,1.0,21.0,15.0,4.0,1.0,1.0,3.0,0.0,15.0,0.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,28994.0,45.0,9.0,28715.0,346.0,83.0,5866.0,3165.0,11905.0,26969.0,2255.0,41132.0
NA1_4957752771,0.0,24.0,14.0,7.0,0.0,3.0,6.0,1.0,15.0,0.0,14.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,27000.0,47.0,9.4,30005.0,310.0,86.0,278.0,2198.0,10678.0,17858.0,1166.0,29705.0,1.0,38.0,16.0,3.0,0.0,2.0,7.0,0.0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26722.0,45.0,9.0,27807.0,327.0,84.0,-278.0,-2198.0,8007.0,25861.0,1759.0,35629.0
NA1_4957700411,0.0,28.0,14.0,12.0,0.0,2.0,2.0,0.0,11.0,0.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26964.0,46.0,9.2,29006.0,342.0,88.0,-3549.0,-1225.0,13374.0,16069.0,2281.0,31729.0,1.0,23.0,16.0,4.0,0.0,3.0,6.0,1.0,22.0,0.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,30513.0,46.0,9.2,30231.0,338.0,72.0,3549.0,1225.0,16438.0,18945.0,1632.0,37018.0
NA1_4957496802,1.0,32.0,13.0,4.0,0.0,9.0,9.0,1.0,13.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,25944.0,45.0,9.0,28555.0,340.0,73.0,2624.0,991.0,20173.0,16260.0,3093.0,39530.0,0.0,29.0,18.0,4.0,0.0,3.0,8.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23320.0,45.0,9.0,27564.0,358.0,70.0,-2624.0,-991.0,14714.0,8821.0,274.0,23812.0
